,productCode,star,review
10314,B08PCGL5TH,2,"
Advertised as ""new"" but arrived with lots of marks and scratches to the screen.
"
10315,B08PCGL5TH,2,"
Very disappointed and pissed off. This was bought for a birthday present.. 18th. I felt so embarrassed when it didnt work proprely. As she needed it for college, I had to go out and buy another one in a local shop.
"
10316,B08PCGL5TH,5,"
Very pleased indeed with the condition of this, considerably cheaper than new and other than a generic box and power adapter you’d never know it wasn’t new, excellent condition, unblemished screen and a battery health of nearly 90%  I wasn’t sure whether buying a “renewed” item was a good move but it’s been spot on
"
10317,B08PCGL5TH,4,"
Phone is just like new- really amazing quality, no bumps or scratches at all. My only concern is how hot it gets when using a few apps at a time, especially when using google maps or a similar app. I have to be very conscious to close all other running apps when using. Not sure if this is a general issue or not though!
"
10318,B08PCGL5TH,5,"
Luckily covered Apple warranty for almost 8 months. Very good condition and happy with the purchase.Not got the Apple iPhone box, original charging cable. Phone is in great shape though with battery almost 100%.
"
10319,B08PCGL5TH,5,"
The Phone is in perfect working order and great condition
"
10320,B08PCGL5TH,2,"
Hidden damage means I can’t use it with an audio jack
"
10321,B08PCGL5TH,5,"
Buying a second hand phone is always a bit of a risk if you don’t know the supplier. I am very pleased with the phone and would use the company again.
"
10322,B08PCGL5TH,5,"
Really nice phone Excellent condition not a scratch on it like Brand-new would bye again from them. Value for money face recognition works fine battery life good thank you very much
"
10323,B08PCGL5TH,5,"
Good no scratches and looks brand new. 88% battery life. Arrived quickly too
"
10324,B08PCGL5TH,5,"
4-5 teeny tiny marks on the top edge of the phone and a very very fine scratch on the back of maybe 2mm, but so small you need to be right up close, within a few centimetres of the phone really giving it a thorough examination. Rest of phone, including screen looks as new. Battery 99%. Came with what looks like an original apple plug and lightning cable (both usb, not usb-c) and sim ejector. All in all very pleased.
"
10325,B08PCGL5TH,5,"
Five stars ⭐️
"
10326,B08PCGL5TH,1,"
I ordered an excellent condition iPhone which in the description states there will be no scratches on the screen. Upon receiving the item, the screen is covered in scratches with a few of them being long and deep. What’s the point in paying extra for excellent condition if it’s barely even ‘acceptable’ condition?
"
10327,B08PCGL5TH,5,"
IPhone arrived in 2 days , came in an unbranded box, sim tool & charger. Screen & body in excellent condition no marks or scratches with  battery health 95%.I used the phone for a week now so far I have not found an issue, I  tested playing video , photos, games and yes even phoned a friend. I not been able to test the wireless charging or Bluetooth earbuds with the phone.
"
10328,B08PCGL5TH,4,"
phone is good conditionI like the product
"
10329,B08PCGL5TH,5,"
Was bought in error not realising it was renewed, seller very good and said they would accept return, phone  on arrival was great so my daughter decided to keep it.
"
10330,B08PCGL5TH,5,"
Really pleased with my phone, looks brand new so glad I saved a bit of money by buying second hand with a years warranty included from a trusted Amazon seller. Delivery took a bit longer than expected but seems that was a Royal Mail error
"
10331,B08PCGL5TH,5,"
Better than expected battery life not bad, but I use my phone a lot and I ask a lot from it and it don’t disappoints me.
"
10332,B08PCGL5TH,2,"
I bought one in ""excellent"" condition and got billed. This isn't in excellent condition. It is 89% battery and scratches all around the body. Screen is OK. Haven't tested further. Request immediate refund. Absolutely shame for ""Amazon quality"" selling this with misguided information.I can't believe Amazon has partner with this provider. My trust in Amazon brand has dip considerably. Think twice before you buy.Updated: you will need to pay for the return costs. Avoid this product please.
"
10333,B08PCGL5TH,5,"
If you have the money you are gonna B get better value b in the long. Run  buying an iPhone
"
10334,B08PCGL5TH,4,"
Phone was exactly as described no issues
"
10335,B08PCGL5TH,1,"
Bought this for a christmas present for my son, Has dinks and dents in the frame, wasted my time and now have to wait 5-7 days for money back upon return. Beware!
"
10336,B08PCGL5TH,2,"
Camera outer cover visibly scratched
"
10337,B08PCGL5TH,1,"
Also the battery life is at 88%! I was not aware of that ?! After what I was charged for the phone I am so unhappy with the product ?
"
10338,B08PCGL5TH,5,"
The phone surpassed my expectations when it arrived. The phone was clean and such good quality, it was as if it was new. No visible scratches and 100% battery health. I also like the packaging! The phone has an amazing camera and great sound quality. Glad it came with a cable too! I’m really glad I bought from this company, rather than getting a new phone from Apple. I’m really happy and I would recommend the phone to anyone.
"
10339,B08PCGL5TH,1,"
Upon arrival the phone looked as good as new and had 100% battery life.  After transferring data across the phone had no service.  I checked the IMEI and found it to be blacklisted.  Although I asked for replacement a refund was sent (still waiting 3 days on), and prices to buy another phone had increased.  Third party seller was Mazuma.
"
10340,B08PCGL5TH,5,"
Excellent condition and speedy service
"
10341,B08PCGL5TH,5,"
Almost like new. All works okay other than the iOS can’t analyse the battery health due to an unknown battery part as the message states.
"
10342,B08PCGL5TH,5,"
A very good quality refurbished iPhone 12 mint condition arrived swiftly good value for money . Would purchase from them again.
"
10343,B08PCGL5TH,1,"
Described as ‘excellent’ condition but numerous nicks around the edges of the phone and the screen has clearly been inadequately replaced as it is bent.Do NOT buy from Loop mobile!
"
10344,B08PCGL5TH,1,"
The item looked very used with scratches. Item was returned and still no confirmation about my refund.
"
10345,B08PCGL5TH,5,"
Daughters  so happy it is really like a  new phone recommend anyday
"
10346,B08PCGL5TH,5,"
Does what it says on the tin
"
10347,B08PCGL5TH,1,"
I will never try to buy this again, I paid A lot of money for a pice that dose not work. ( I have refunded)
"
10348,B08PCGL5TH,5,"
Great phone at a great price looks and works like new you would never no it is renewed
"
10349,B08PCGL5TH,5,"
Everyday use
"
10350,B08PCGL5TH,5,"
Good value and amazing quality for a refurbished iPhone. I am very pleased with my purchase.
"
10351,B08PCGL5TH,5,"
I am really pleased with this refurbished phone. The exterior looks new, with no scratches and the battery has 100% of its original performance.
"
10352,B08PCGL5TH,1,"
I chose the like new one and it came with scratches and dents not impressed
"
10353,B08PCGL5TH,3,"
Actually I  bought this phone for my husband, but he didn't use it. First of all the was not original packaging ,that's why my husband wasn't happy.
"
10354,B08PCGL5TH,1,"




                    The media could not be loaded.
                



 Not excellent condition.  BEWARE
"
10355,B08PCGL5TH,2,"
Arrived with a number of scratches. Not renewed. Poor quality to be in the Amazon renewed scheme. Other companies offer phones in much better condition
"
10356,B08PCGL5TH,5,"
Absolutely delighted with this iPhone. It’s immaculate. I’ll have one very happy son at Christmas.
"
10357,B08PCGL5TH,5,"
All is good
"
10358,B08PCGL5TH,5,"
Works well as expected from a high end iPhone. Camera excellent.
"
10359,B08PCGL5TH,5,"
New phone
"
10360,B08PCGL5TH,1,"
The phone was delivered quickly enough but I failed within 5 minutes of unboxing.Clearly the device had not been tested prior to dispatch.It’s wasted my time.
"
10361,B08PCGL5TH,1,"
Phone was badly damaged, scratches, dents visible from much more than 30cm. Old looking phone. Company takes days to respond back to you. Returned phone wanted me to wait another 5 days to see if had stock after waiting a week to get return label and for them to get the phone back.Awaiting refund off Amazon. Avoid at all costs. Purchased a mint phone off Apple which is refurbed, brand new battery and all coverings for 72 more. Full 12 warranty too with ApplePlease avoid, don’t make mistake I made. Selling rubbish, poor phones.
"
10362,B08PCGL5TH,1,"




                    The media could not be loaded.
                


"
10363,B08PCGL5TH,1,"
OMG this is a lot to spend on a reconditioned phone don’t they have any quality checking? This is the screen as it arrived. When bought it gave a 30 days money back guarantee but on the order it says we can only return by tomorrow which is the day the phone was supposed to arrive. Luckily it came a day early. On top of that the return address is completely illegible. Son is so disappointed as he spent he saved up for this.
"
10364,B08PCGL5TH,5,"
Quick efficient and good value.
"
10365,B08PCGL5TH,5,"
Very good price,like new fast delivery
"
10366,B08PCGL5TH,5,"
This is a quality product at an affordable price. Like new, fully functional.
"
10367,B08PCGL5TH,1,"
Disappointing to see so many chips - this phone has had a bit of a history.  Compounded by the screen simply not working.  All I had was a torch - not worth £473.99 then.
"
10368,B08PCGL5TH,5,"
Best phone I have ever owed
"
10369,B08PCGL5TH,5,"
Happy with my purchase, pristine condition to be renewed.
"
10370,B08PCGL5TH,5,"
Great battery life and easy to set up and use
"
10371,B08PCGL5TH,5,"
Everything works perfectly and is a joy to use
"
10372,B08PCGL5TH,5,"
Love the phone thank you
"
10373,B08PCGL5TH,1,
10374,B08PCGL5TH,1,"
Phone just arrived two mins ago with a scratch on the excellent condition phone I paid for.
"
10375,B08PCGL5TH,1,"
many scuffs along the casing and camera, returning as not as described, would rather shell out extra for it brand new
"
10376,B08PCGL5TH,1,"
Slow and bad condition phone...Returned
"
10377,B08PCGL5TH,1,"
Really annoyed to buy this and find that microphone not working. Took to apple store to run diagnostics and they told me phone had been already looked at by an apple store and same problem reported. Why can’t Phones Direct UK check before issuing ? Real hassle and now have to return.
"
10378,B08PCGL5TH,1,"
Came with no phone
"
10379,B08PCGL5TH,1,"
The seller gave me a faulty phone and and they should’ve done checks on it before selling it!! 0/5 never again!!
"
10380,B08PCGL5TH,1,"
I tried 3 different chips from 2 different brands and none of them worked.
"
10381,B08PCGL5TH,1,"
I want no association with apple, this was a purchase on my account not for me.
"
10382,B08PCGL5TH,2,"
Was expecting something with better battery life. 90% suggests this phone is getting old. Apple recommend changing battery at 80% so it’s half way there.Minor scratch on screen.Not really bowled over, it’s cheaper than a new phone but only time will tell if it turns out to be an actual saving over a contract phone.
"
10383,B08PCGL5TH,5,"
Great price. Phone has 100% battery health and only 1 micro scratch on the screen. Looks basically brand new :)
"
10384,B08PCGL5TH,1,"
Warning, proceed with caution.  The phone I received had a faulty microphone and clearly had not been checked.  Took a few weeks to receive the refund, so not worth the hassle really compared to buying new.
"
